aggregated_bs_id,type,n_base_stations,lng,lat
4597,AGGREGATED,18,9.163125974500868,45.48682757335066
4598,AGGREGATED,19,9.166628557000411,45.4869638065892
4599,AGGREGATED,25,9.169467454257806,45.48683491941405
4600,AGGREGATED,35,9.172389765373891,45.486880599023394
4601,AGGREGATED,18,9.175014478949644,45.48656974001733
4602,AGGREGATED,3,9.178321666666667,45.486771
4603,AGGREGATED,40,9.182166715966796,45.48671289951171
4604,AGGREGATED,17,9.18426902441406,45.48677627383959
4605,AGGREGATED,15,9.187587038541666,45.4866854440104
4606,AGGREGATED,14,9.190572698869977,45.48653585679407
4607,AGGREGATED,14,9.193161066685263,45.486709070731
4608,AGGREGATED,29,9.196475862675106,45.48659598828123
4609,AGGREGATED,27,9.199123388888896,45.4866189996383
4610,AGGREGATED,31,9.20313286148563,45.48664265565145
4611,AGGREGATED,165,9.205079787387554,45.48667932453243
4612,AGGREGATED,39,9.208391382937696,45.48667395655546
4613,AGGREGATED,33,9.211608103929926,45.486601332741465
4614,AGGREGATED,40,9.21473739291992,45.48670718276368
4615,AGGREGATED,42,9.217425341169088,45.48647238846261
4616,AGGREGATED,30,9.220120332747394,45.48657279967447
4617,AGGREGATED,11,9.223428820756393,45.48619381773791
4618,AGGREGATED,16,9.22655854864502,45.486400249084426
4619,AGGREGATED,20,9.229157613525391,45.48641783325195
4620,AGGREGATED,29,9.232881965247849,45.4868198503502
4621,AGGREGATED,39,9.235633317508004,45.4865115551382
4622,AGGREGATED,18,9.237813413357223,45.48642761029728
4623,AGGREGATED,21,9.241360291294642,45.48637877715771
4624,AGGREGATED,22,9.244702010253908,45.486623760608936
4625,AGGREGATED,6,9.247378281575534,45.486629221679664
4626,AGGREGATED,22,9.25084502783203,45.48617983083258
4627,AGGREGATED,15,9.25294564472656,45.48652111621088
4628,AGGREGATED,6,9.256171066569015,45.4864844506835
4629,UMTS,1,9.258579,45.485578
4630,AGGREGATED,6,9.263204482096334,45.48605834635399
4631,AGGREGATED,7,9.265457151088183,45.48566759444727
4632,UMTS,1,9.2676544189453,45.486831665039
4633,UMTS,1,9.2731475830078,45.485458374023
4634,AGGREGATED,2,9.27452087402345,45.485458374023
4635,AGGREGATED,2,9.28029751904295,45.48620468701149
4636,UMTS,1,9.2841339111328,45.485458374023
4637,AGGREGATED,3,9.2864227294922,45.48545837402301
4638,AGGREGATED,15,9.289718642317691,45.48683168736972
4639,AGGREGATED,3,9.293708649414066,45.48667888834634
4640,AGGREGATED,5,9.29566111816404,45.4854988244138
4641,AGGREGATED,3,9.298782348632834,45.486373901367
4642,UMTS,1,9.301163,45.485733
4643,UMTS,1,9.306793,45.487862
4644,LTE,1,9.30748,45.485611
4645,LTE,1,9.30954,45.487747
4646,AGGREGATED,2,9.012451,45.4890145
4647,AGGREGATED,4,9.016288299560523,45.48857546704125
4648,AGGREGATED,6,9.0198897664388,45.48843384521499
4649,AGGREGATED,16,9.022224845397938,45.488776842346255
4650,AGGREGATED,7,9.0250594312221,45.48915849288501
4651,AGGREGATED,4,9.027378122802723,45.4892240617675
4652,AGGREGATED,8,9.030998063842777,45.48918793127437
4653,AGGREGATED,12,9.03363800960285,45.48942480712875
4654,AGGREGATED,4,9.037305041748024,45.4893964353025
4655,AGGREGATED,2,9.0396881103516,45.48957824707
4656,UMTS,1,9.045368,45.489548
4657,AGGREGATED,6,9.049793573730453,45.48861552653
4658,AGGREGATED,7,9.051365142857142,45.489001
4659,AGGREGATED,2,9.05459,45.488408
4660,AGGREGATED,6,9.057746144205732,45.48871951920583
4661,AGGREGATED,2,9.062411,45.488635
4662,AGGREGATED,3,9.063867352539068,45.48917941569
4663,AGGREGATED,24,9.06739293339031,45.48913168973791
4664,AGGREGATED,6,9.070269300618484,45.48837015934251
4665,AGGREGATED,11,9.0733444860618,45.48857116184319
4666,AGGREGATED,5,9.07567240605468,45.488759231836
4667,UMTS,1,9.077474,45.489603
4668,AGGREGATED,4,9.082551388671874,45.48857880078125
4669,UMTS,1,9.085168,45.489821
4670,AGGREGATED,4,9.0885108239746,45.48908898901375
4671,UMTS,1,9.089298,45.489407
4672,AGGREGATED,2,9.09332322998045,45.489001478027504
4673,LTE,1,9.096098,45.490529
4674,AGGREGATED,5,9.10144032363282,45.489273090039
4675,UMTS,1,9.101486,45.489426
4676,LTE,1,9.103958,45.487381
4677,LTE,1,9.113159,45.489693
4678,AGGREGATED,8,9.115046720825188,45.48928059265124
4679,AGGREGATED,8,9.118487347778323,45.48866538391125
4680,AGGREGATED,13,9.121601130558902,45.48916856881
4681,AGGREGATED,9,9.124240969401043,45.48889168923611
4682,AGGREGATED,29,9.127279905239776,45.488973651872215
4683,AGGREGATED,16,9.129646278076176,45.48857893920907
4684,AGGREGATED,2,9.1337585449219,45.488204956055
4685,LTE,1,9.1371917724609,45.488204956055
4686,AGGREGATED,16,9.139875663024911,45.48937799578843
4687,AGGREGATED,23,9.141672883831514,45.48861121042805
4688,AGGREGATED,11,9.144938071200292,45.48875585511364
4689,AGGREGATED,37,9.148740500395906,45.48875578893056
4690,AGGREGATED,26,9.151618457294171,45.48928288202364
4691,AGGREGATED,28,9.154223208461216,45.48869663459125
4692,AGGREGATED,29,9.156956499225489,45.488659988988445
4693,AGGREGATED,24,9.160375573038744,45.48858496927895
4694,AGGREGATED,24,9.163240485107416,45.48899132137043
4695,AGGREGATED,28,9.166602504220153,45.48857823134072
4696,AGGREGATED,26,9.16914610591946,45.48841445244905
4697,AGGREGATED,10,9.17248294990236,45.4883005692385
4698,AGGREGATED,5,9.17501192597656,45.488759649414
4699,AGGREGATED,6,9.178771967610684,45.489120442220006
4700,AGGREGATED,34,9.182193907628694,45.48858521392468
4701,AGGREGATED,33,9.184630386393232,45.48875747866364
4702,AGGREGATED,27,9.187674463975698,45.48880718576388
4703,AGGREGATED,26,9.189824245605472,45.48907352910904
4704,AGGREGATED,21,9.193944227725078,45.48872653631881
4705,AGGREGATED,20,9.196615337207025,45.488493490625
4706,AGGREGATED,24,9.199881369913744,45.48892478519687
4707,AGGREGATED,34,9.202640568014695,45.48885226258045
4708,AGGREGATED,38,9.205397135125418,45.48843646283934
4709,AGGREGATED,57,9.208913411355546,45.488989207099735
4710,AGGREGATED,34,9.211181524931066,45.488567140108096
4711,AGGREGATED,19,9.214351413548512,45.488929557771314
4712,AGGREGATED,12,9.2176711184082,45.48874619685876
4713,AGGREGATED,10,9.220469099121091,45.4883976868165
4714,AGGREGATED,44,9.22315181056907,45.48888958573773
4715,AGGREGATED,21,9.226549791341142,45.48882373228238
4716,AGGREGATED,20,9.229747738330072,45.488836157373
4717,AGGREGATED,43,9.23266572031705,45.48890225729012
4718,AGGREGATED,15,9.235590812630198,45.48860250729168
4719,AGGREGATED,16,9.237755712951676,45.48855264215094
4720,AGGREGATED,19,9.24152874671052,45.48889524866369
4721,AGGREGATED,5,9.244995046875,45.488697440625
4722,AGGREGATED,3,9.248031114908867,45.48858174902333
4723,AGGREGATED,21,9.251127998883922,45.488417258742615
4724,AGGREGATED,18,9.252864470486092,45.48865052408861
4725,AGGREGATED,3,9.256370933268236,45.48842198535167
4726,AGGREGATED,5,9.26010131289064,45.488204964844
4727,AGGREGATED,10,9.26287954580076,45.4888704768555
4728,AGGREGATED,5,9.26533356738282,45.489179849414
4729,AGGREGATED,2,9.2683410644531,45.4888916015625
4730,AGGREGATED,5,9.27253349160156,45.489062290039
4731,UMTS,1,9.2731475830078,45.48957824707
4732,UMTS,1,9.2786407470703,45.48957824707
4733,UMTS,1,9.280616,45.490463
4734,UMTS,1,9.2882537841797,45.488204956055
4735,AGGREGATED,4,9.289530196044923,45.48830198901375
4736,AGGREGATED,7,9.29316054924666,45.48843102273999
4737,AGGREGATED,12,9.2955169423828,45.48826764469417
4738,AGGREGATED,5,9.29853042246094,45.488136391211
4739,UMTS,1,9.301987,45.488205
4740,UMTS,1,9.305224,45.489382
4741,UMTS,1,9.012772,45.490128
4742,UMTS,1,9.0175,45.489687
4743,UMTS,1,9.020295,45.490952
4744,AGGREGATED,4,9.022025986328124,45.490951519042994
4745,AGGREGATED,2,9.025017,45.4902735
4746,LTE,1,9.027502,45.491872
4747,UMTS,1,9.0314483642578,45.492324829102
4748,AGGREGATED,13,9.034217993464551,45.491064520507855
4749,AGGREGATED,9,9.037577685221343,45.49077995713978
4750,AGGREGATED,11,9.0399212927912,45.49090109783381
4751,AGGREGATED,11,9.042850157848,45.490930657137824
4752,AGGREGATED,7,9.045502299665198,45.49112102176343
4753,LTE,1,9.048194,45.491597
4754,LTE,1,9.0534210205078,45.490951538086
4755,AGGREGATED,2,9.0544421557617,45.490445769043
4756,UMTS,1,9.056854,45.489736
4757,UMTS,1,9.06195,45.492433
4758,AGGREGATED,6,9.0644263914388,45.491094089681006
4759,AGGREGATED,27,9.066756439887165,45.490943905816
4760,UMTS,1,9.06951,45.491344
4761,AGGREGATED,7,9.073028,45.49084471428572
4762,LTE,1,9.0753936767578,45.492324829102
4763,LTE,1,9.0781402587891,45.490951538086
4764,UMTS,1,9.0822601318359,45.490951538086
4765,UMTS,1,9.084322,45.491058
4766,UMTS,1,9.088003,45.489578
4767,UMTS,1,9.0918731689453,45.490951538086
4768,UMTS,1,9.0934,45.489798
4769,AGGREGATED,5,9.10114292363282,45.4908691228516
4770,LTE,1,9.103088,45.491295
4771,UMTS,1,9.1056060791016,45.492324829102
4772,UMTS,1,9.1083526611328,45.492324829102
4773,AGGREGATED,6,9.112890755696617,45.49120975634767
4774,AGGREGATED,8,9.115502844482425,45.490899269043
4775,AGGREGATED,4,9.11796567456055,45.4914063845215
4776,AGGREGATED,8,9.121167446411135,45.49047194226075
4777,AGGREGATED,6,9.124562333333335,45.490585
4778,AGGREGATED,6,9.127285666666667,45.4901715
4779,AGGREGATED,5,9.13002326875,45.4909944152344
4780,AGGREGATED,3,9.1337952998047,45.490946179362
4781,AGGREGATED,6,9.13703929541015,45.491554089681
4782,AGGREGATED,30,9.13886846083986,45.49101930237634
4783,AGGREGATED,9,9.141914018229157,45.49087023914933
4784,AGGREGATED,28,9.145559939732143,45.49096561802457
4785,AGGREGATED,13,9.148317083458531,45.49096759157154
4786,AGGREGATED,34,9.151515418629364,45.4905609637236
4787,AGGREGATED,29,9.15411169133889,45.49092725713904
4788,AGGREGATED,14,9.157121857142858,45.491105
4789,AGGREGATED,11,9.160584312677564,45.490910734197456
4790,AGGREGATED,15,9.162915175,45.49080167682293
4791,AGGREGATED,7,9.16656741196987,45.49104236258371
4792,UMTS,1,9.167862,45.490952
4793,AGGREGATED,4,9.1729221694336,45.490436769043
4794,AGGREGATED,7,9.175228285714285,45.49119057142857
4795,AGGREGATED,2,9.178512,45.4904615
4796,AGGREGATED,14,9.181091973632808,45.49089815373885
4797,AGGREGATED,17,9.184808683823531,45.49073912212776
4798,AGGREGATED,23,9.187772307829489,45.49071056852922
4799,AGGREGATED,28,9.19020138783482,45.49081207958984
4800,AGGREGATED,19,9.193495154142685,45.49088725087379
4801,AGGREGATED,10,9.19686251542968,45.4910892076172
4802,AGGREGATED,19,9.199203926552226,45.49070908496095
4803,AGGREGATED,24,9.2023996114095,45.490830964681
4804,AGGREGATED,43,9.205483102879732,45.49105666179147
4805,AGGREGATED,36,9.208387932807076,45.49090695065649
4806,AGGREGATED,13,9.211653331505406,45.490721976186926
4807,AGGREGATED,21,9.2148314905134,45.49090358593752
4808,AGGREGATED,34,9.217824660299865,45.49088918304807
4809,AGGREGATED,16,9.220311425415042,45.491012947021495
4810,AGGREGATED,29,9.223767048424028,45.49081567093215
4811,AGGREGATED,19,9.225750887798094,45.49078178119864
4812,AGGREGATED,22,9.22985539177911,45.491064650213104
4813,AGGREGATED,20,9.2326685850586,45.490311307617205
4814,AGGREGATED,17,9.23586716400504,45.49094151568247
4815,AGGREGATED,11,9.237998154385672,45.491057796963815
4816,AGGREGATED,12,9.241439522298164,45.490819179362
4817,AGGREGATED,9,9.244866110785589,45.49067840158423
4818,AGGREGATED,4,9.247535586181652,45.4907801345215
4819,AGGREGATED,4,9.25028125,45.4905685
4820,AGGREGATED,10,9.25271016533202,45.490940461425794
4821,AGGREGATED,2,9.2573545,45.490036
4822,LTE,1,9.258041,45.490036
4823,UMTS,1,9.2621612548828,45.48957824707
4824,AGGREGATED,11,9.265943383700291,45.49086801384945
4825,AGGREGATED,12,9.268684376383442,45.49096423689783
4826,AGGREGATED,6,9.271127882324231,45.490910769043005
4827,LTE,1,9.2745208740234,45.492324829102
4828,UMTS,1,9.2772674560547,45.492324829102
4829,UMTS,1,9.28331,45.49216
4830,UMTS,1,9.28894,45.490265
4831,AGGREGATED,4,9.290501591552726,45.4909663845215
4832,AGGREGATED,7,9.292899988560285,45.49081755161829
4833,AGGREGATED,5,9.29636325996092,45.490417606445206
4834,AGGREGATED,9,9.298353311197934,45.49023211827244
4835,LTE,1,9.301927,45.490295
4836,UMTS,1,9.304758,45.490654
4837,LTE,1,9.30748,45.491638
4838,LTE,1,9.310949,45.490879
4839,UMTS,1,9.0122222900391,45.495071411133
4840,LTE,1,9.015207,45.494942
4841,UMTS,1,9.020634,45.4949
4842,AGGREGATED,2,9.0221101635742,45.49307991455101
4843,UMTS,1,9.025955,45.492325
4844,AGGREGATED,6,9.034129806477866,45.49294412972017
4845,AGGREGATED,4,9.037765614501923,45.49342351733401
4846,UMTS,1,9.0396881103516,45.492324829102
4847,AGGREGATED,12,9.043836054931631,45.49336736336259
4848,AGGREGATED,4,9.045656278564476,45.493061017334
4849,AGGREGATED,3,9.049171,45.493009666666666
4850,AGGREGATED,2,9.0513610839844,45.493698120117
4851,UMTS,1,9.055481,45.492325
4852,UMTS,1,9.058431,45.493634
4853,AGGREGATED,4,9.06142475,45.49335075
4854,AGGREGATED,3,9.064041135416666,45.493331983073006
4855,AGGREGATED,15,9.06682921953126,45.49306137044281
4856,AGGREGATED,2,9.069266,45.4924515
4857,AGGREGATED,5,9.07347106933596,45.492874145508
4858,AGGREGATED,3,9.075851440429666,45.49278259277367
4859,AGGREGATED,2,9.0788269042969,45.4930114746095
4860,LTE,1,9.0836334228516,45.493698120117
4861,UMTS,1,9.0850067138672,45.492324829102
4862,UMTS,1,9.093704,45.492783
4863,UMTS,1,9.099262,45.492359
4864,AGGREGATED,3,9.100203735351563,45.49325170670567
4865,LTE,1,9.1014862060547,45.493698120117
4866,AGGREGATED,8,9.1063498820801,45.49305910595713
4867,AGGREGATED,6,9.108773094238266,45.49259424788434
4868,AGGREGATED,2,9.1123355,45.4935155
4869,AGGREGATED,9,9.11575307628038,45.49273182063823
4870,AGGREGATED,13,9.118419942457937,45.49273290940532
4871,AGGREGATED,6,9.1213071401367,45.49354622672516
4872,AGGREGATED,3,9.123905333333331,45.493444
4873,AGGREGATED,2,9.1277615,45.493698
4874,AGGREGATED,18,9.13001086767578,45.49333652490233
4875,AGGREGATED,11,9.13382233185371,45.49336667080965
4876,AGGREGATED,30,9.136067989225255,45.49278402001968
4877,AGGREGATED,11,9.13915011399149,45.49286271342337
4878,AGGREGATED,11,9.1425743198686,45.49274988893828
4879,AGGREGATED,27,9.145709621419275,45.49277250560634
4880,AGGREGATED,23,9.148349680961273,45.49303703023104
4881,AGGREGATED,18,9.151338183756517,45.49295666205517
4882,AGGREGATED,16,9.154936687561058,45.49247227886988
4883,AGGREGATED,34,9.157530837431064,45.49343092698759
4884,AGGREGATED,20,9.159727900048816,45.49314899838871
4885,AGGREGATED,7,9.16297412932477,45.49258521247229
4886,AGGREGATED,2,9.16713358740235,45.492596414551
4887,AGGREGATED,9,9.169275708550332,45.492973316406335
4888,AGGREGATED,5,9.1726913451172,45.4931660138672
4889,AGGREGATED,7,9.175581285714284,45.49312328571428
4890,AGGREGATED,13,9.178492264272847,45.49320747220554
4891,AGGREGATED,32,9.18213057315064,45.49272005239868
4892,AGGREGATED,20,9.18444738955078,45.49311426894529
4893,AGGREGATED,27,9.188048692599832,45.49301939261427
4894,AGGREGATED,35,9.19026430142299,45.49321275421316
4895,AGGREGATED,47,9.193558837308847,45.49286533365197
4896,AGGREGATED,15,9.19667057233072,45.492606539648605
4897,AGGREGATED,30,9.199542062434904,45.49309861894529
4898,AGGREGATED,33,9.202893117128308,45.49300208629265
4899,AGGREGATED,39,9.20513636894032,45.493032044120696
4900,AGGREGATED,18,9.208724900173616,45.49297904991322
4901,AGGREGATED,32,9.211210632507322,45.4932075280762
4902,AGGREGATED,15,9.214459199869788,45.49319320924479
4903,AGGREGATED,29,9.217248463698816,45.492651188981824
4904,AGGREGATED,13,9.220323320537847,45.49329743081424
4905,AGGREGATED,22,9.22312499285334,45.49261477241669
4906,AGGREGATED,27,9.226771678493932,45.49306224352582
4907,AGGREGATED,43,9.229913493913502,45.49290526285437
4908,AGGREGATED,10,9.23219169921876,45.4929312189453
4909,AGGREGATED,19,9.235741125411169,45.492917339741055
4910,AGGREGATED,12,9.237697447835302,45.49280928637708
4911,LTE,1,9.240793,45.493017
4912,AGGREGATED,4,9.245414822021475,45.49228662182651
4913,AGGREGATED,5,9.24787902832032,45.493423461914006
4914,AGGREGATED,4,9.250864890625,45.492840164551
4915,AGGREGATED,14,9.253269423130586,45.49308043122216
4916,AGGREGATED,3,9.257879254557269,45.49305064973967
4917,AGGREGATED,2,9.2597215,45.493127
4918,AGGREGATED,2,9.2619191274414,45.493092414551
4919,AGGREGATED,4,9.265858031982424,45.492725707275504
4920,AGGREGATED,4,9.26815053222655,45.49301148730476
4921,AGGREGATED,3,9.272232194661468,45.492324886068
4922,AGGREGATED,8,9.274784009765629,45.49265382592788
4923,AGGREGATED,22,9.278021683726918,45.49342073726021
4924,AGGREGATED,9,9.280259029622366,45.49340683886712
4925,LTE,1,9.289049,45.491819
4926,AGGREGATED,8,9.290095600952135,45.49235693591326
4927,AGGREGATED,6,9.292373661946632,45.492896796386844
4928,AGGREGATED,2,9.2954637651367,45.493698060058506
4929,AGGREGATED,3,9.298324547526066,45.49247755273467
4930,UMTS,1,9.300613,45.493012
4931,AGGREGATED,2,9.3074798583984,45.492324829102
4931,UMTS,1,9.3074798583984,45.492324829102
4932,UMTS,1,9.3102264404297,45.493698120117
4933,AGGREGATED,4,9.02170675,45.49496
4934,UMTS,1,9.022522,45.494797
4935,AGGREGATED,3,9.0273284912109,45.49507141113301
4936,UMTS,1,9.0328216552734,45.495071411133
4937,UMTS,1,9.036255,45.495758
4938,AGGREGATED,2,9.0396881103516,45.495071411133
4939,AGGREGATED,3,9.04274,45.494995
4940,LTE,1,9.04756,45.494433
4941,UMTS,1,9.0493011474609,45.496444702148
4942,UMTS,1,9.0534210205078,45.495071411133
4943,AGGREGATED,5,9.055343565625,45.4949341289064
4944,UMTS,1,9.058914,45.496101
4945,AGGREGATED,5,9.06067079023436,45.4954233644532
4946,UMTS,1,9.064682,45.493973
4947,AGGREGATED,11,9.067234962180418,45.495334860618
4948,UMTS,1,9.068527,45.49617
4949,AGGREGATED,2,9.0734120473633,45.4954832055665
4950,AGGREGATED,5,9.0758942,45.4957812
4951,AGGREGATED,4,9.07842375,45.4956015
4952,LTE,1,9.0808868408203,45.496444702148
4953,UMTS,1,9.086499,45.495728
4954,UMTS,1,9.090077,45.495705
4955,UMTS,1,9.100113,45.496445
4956,AGGREGATED,5,9.10328711406248,45.4949255289064
4957,AGGREGATED,2,9.1066361850586,45.4954147055665
4958,AGGREGATED,2,9.1097204760742,45.4955907055665
4959,AGGREGATED,6,9.112178707194015,45.49500306852217
4960,AGGREGATED,6,9.114933224772134,45.4952812055665
4961,AGGREGATED,2,9.1174508491211,45.49461370556649
4962,UMTS,1,9.121727,45.494415
4963,AGGREGATED,4,9.12356675,45.49544375
4964,AGGREGATED,3,9.126948481445302,45.495049803711
4965,AGGREGATED,27,9.130812132631648,45.49508064239737
4966,AGGREGATED,12,9.133218083333334,45.49562766666667
4967,AGGREGATED,5,9.13596244335936,45.4952365289064
4968,AGGREGATED,13,9.139694987379816,45.49515142052292
4969,AGGREGATED,4,9.142185,45.4954605
4970,AGGREGATED,6,9.145473134928382,45.495051568522165
4971,AGGREGATED,28,9.147700789306644,45.49523619325475
4972,AGGREGATED,8,9.151493365112298,45.49526415417487
4973,AGGREGATED,11,9.154246050514915,45.494819401012094
4974,AGGREGATED,13,9.157508756234977,45.49501286410761
4975,AGGREGATED,34,9.159822323902794,45.495302563735166
4976,AGGREGATED,11,9.163273072709508,45.49543055051499
4977,AGGREGATED,8,9.166668168701175,45.49510022778325
4978,AGGREGATED,6,9.169979496582018,45.49522037223316
4979,AGGREGATED,30,9.172536989192718,45.49509741927093
4980,AGGREGATED,13,9.175225184044464,45.49512174188708
4981,AGGREGATED,26,9.177504598031868,45.49518810599471
4982,AGGREGATED,27,9.181668500397862,45.49520261852582
4983,AGGREGATED,52,9.184636827711836,45.49499417179994
4984,AGGREGATED,25,9.186798723046872,45.49538821867191
4985,AGGREGATED,8,9.191131869140625,45.49529860278325
4986,AGGREGATED,20,9.193785125537108,45.49511504389655
4987,AGGREGATED,33,9.196459390181102,45.495028056907
4988,AGGREGATED,16,9.1993071727295,45.494763415283245
4989,AGGREGATED,21,9.202338221028644,45.49521072539996
4990,AGGREGATED,12,9.205012975911464,45.495038553711005
4991,AGGREGATED,11,9.208902165838085,45.49513411718763
4992,AGGREGATED,12,9.211976920328771,45.49478276944991
4993,AGGREGATED,19,9.214227973632813,45.49508480175784
4994,AGGREGATED,13,9.217767298828123,45.49506144786662
4995,AGGREGATED,19,9.220118524928038,45.49507330001036
4996,AGGREGATED,14,9.222912391043527,45.495069247628415
4997,AGGREGATED,22,9.227046954723017,45.49517143030901
4998,AGGREGATED,9,9.229505555555557,45.495097666666666
4999,AGGREGATED,14,9.232363367396765,45.49515160079521
5000,AGGREGATED,11,9.23578126234019,45.49514129394536
5001,AGGREGATED,4,9.238194,45.49498325
5002,UMTS,1,9.2401885986328,45.495071411133
5003,AGGREGATED,2,9.2446255,45.4952935
5004,AGGREGATED,4,9.247226540283174,45.49489980834975
5005,UMTS,1,9.2498016357422,45.495071411133
5006,AGGREGATED,21,9.254046217215414,45.49489780371099
5007,AGGREGATED,12,9.256089498453775,45.49470818611658
5008,AGGREGATED,2,9.2585605,45.49447
5009,UMTS,1,9.2635345458984,45.495071411133
5010,AGGREGATED,2,9.2676545,45.494777
5011,LTE,1,9.270248,45.495071
5012,UMTS,1,9.274943,45.494015
5013,UMTS,1,9.27681,45.496292
5014,AGGREGATED,3,9.2808737763672,45.49488747037767
5015,AGGREGATED,2,9.283551,45.4954855
5016,AGGREGATED,4,9.2859790505371,45.49544335278325
5017,AGGREGATED,2,9.290332,45.4944505
5018,AGGREGATED,2,9.2919158286133,45.4954147055665
5019,AGGREGATED,3,9.295496413085932,45.49530013704433
5020,AGGREGATED,7,9.298946768973227,45.495164209542565
5021,UMTS,1,9.3006134033203,45.496444702148
5022,UMTS,1,9.3061065673828,45.495071411133
5023,LTE,1,9.307061,45.49586
5024,UMTS,1,9.016615,45.498642
5025,AGGREGATED,3,9.020004272460932,45.497360229492
5026,UMTS,1,9.0204620361328,45.497817993164
5027,UMTS,1,9.0273284912109,45.497817993164
5028,AGGREGATED,3,9.027633660807266,45.497360328776
5029,UMTS,1,9.032822,45.496445
5030,AGGREGATED,3,9.034011982096366,45.49699423404933
5031,UMTS,1,9.036255,45.497589
5032,AGGREGATED,3,9.040814800455731,45.497458331054666
5033,AGGREGATED,5,9.04387719667968,45.4969019986328
5034,AGGREGATED,2,9.0458679199219,45.497817993164
5035,AGGREGATED,3,9.051591,45.49762266666667
5036,AGGREGATED,2,9.055290301269553,45.496559351074
5037,AGGREGATED,2,9.0582275390625,45.496444702148
5038,AGGREGATED,5,9.06071188535154,45.4978853958984
5039,AGGREGATED,4,9.06470525,45.49794125
5040,AGGREGATED,22,9.06688828298119,45.49721620254782
5041,AGGREGATED,3,9.070205267903631,45.497528664388
5042,UMTS,1,9.071808,45.497742
5043,AGGREGATED,4,9.0764236450195,45.497817993164
5044,AGGREGATED,8,9.079275097045912,45.4975410860595
5045,AGGREGATED,4,9.08145867041015,45.497532423828005
5046,UMTS,1,9.08535,45.498995
5047,UMTS,1,9.093704,45.498276
5048,AGGREGATED,2,9.097603,45.498046
5049,AGGREGATED,12,9.100071050944033,45.49761322119133
5050,AGGREGATED,5,9.103463714062482,45.497085678124805
5051,AGGREGATED,9,9.106360169813378,45.49767696538621
5052,AGGREGATED,14,9.109566213378884,45.49686197216771
5053,AGGREGATED,14,9.111994398228251,45.49686715757514
5054,AGGREGATED,11,9.114532390891329,45.49669444557853
5055,AGGREGATED,4,9.118995669189449,45.49684534936499
5056,AGGREGATED,7,9.121266773158473,45.497342627232
5057,AGGREGATED,7,9.123921083844872,45.497439384068
5058,AGGREGATED,10,9.1270435359375,45.49706298085919
5059,AGGREGATED,48,9.13048271293131,45.497112269856665
5060,AGGREGATED,13,9.133643113131017,45.49744984405047
5061,AGGREGATED,19,9.136214840974496,45.49699108439536
5062,AGGREGATED,12,9.139119163574234,45.49672418440733
5063,AGGREGATED,4,9.14122573413085,45.497131422119
5064,AGGREGATED,4,9.145499202392577,45.496435425537
5065,AGGREGATED,7,9.148668157226556,45.49743585616629
5066,AGGREGATED,15,9.151923792643226,45.49767275709628
5067,AGGREGATED,26,9.154363091008111,45.49712826002845
5068,AGGREGATED,19,9.15716678700658,45.49705062078526
5069,AGGREGATED,58,9.161297360991384,45.49680400713875
5070,AGGREGATED,76,9.16290353394839,45.49705329767148
5071,AGGREGATED,42,9.166345402087996,45.49773399658201
5072,AGGREGATED,52,9.169615486046409,45.49699344371608
5073,AGGREGATED,31,9.172188683530758,45.49651214963432
5074,AGGREGATED,29,9.175414036031782,45.49668728663779
5075,AGGREGATED,65,9.17812031389725,45.4967960118238
5076,AGGREGATED,30,9.181556635221355,45.497133572395725
5077,AGGREGATED,46,9.184744553413726,45.49740464533793
5078,AGGREGATED,41,9.186806239400708,45.49748239360223
5079,AGGREGATED,26,9.190902978515624,45.496841876727686
5080,AGGREGATED,35,9.193294801143969,45.49689140571965
5081,AGGREGATED,20,9.196685980126944,45.49737512348618
5082,AGGREGATED,13,9.199836820312507,45.497277798227074
5083,AGGREGATED,9,9.201981981445298,45.496731834526656
5084,AGGREGATED,4,9.2046025,45.496979
5085,AGGREGATED,10,9.208670381738273,45.4972749383788
5086,AGGREGATED,10,9.21207548222656,45.497098439062405
5087,AGGREGATED,24,9.214844884155276,45.49694724173983
5088,AGGREGATED,17,9.217721496036305,45.496835499827526
5089,AGGREGATED,30,9.22017139824218,45.49671284068986
5090,AGGREGATED,19,9.223468523694487,45.49711574172485
5091,AGGREGATED,12,9.226420309407567,45.497031090494666
5092,AGGREGATED,17,9.229881337775716,45.49726853285835
5093,AGGREGATED,17,9.23295694071692,45.49711168715529
5094,AGGREGATED,25,9.235280684687492,45.49699529085919
5095,AGGREGATED,24,9.238457484903982,45.497535347615504
5096,AGGREGATED,8,9.242266258789062,45.497384123291
5097,AGGREGATED,4,9.244839190673824,45.49702992553699
5098,AGGREGATED,8,9.247592319946277,45.49690426159649
5099,AGGREGATED,3,9.250259399414068,45.497817993164
5100,AGGREGATED,5,9.25409670175782,45.4969091404296
5101,AGGREGATED,17,9.25544231749771,45.49712928670706
5102,AGGREGATED,2,9.259569,45.4973115
5103,AGGREGATED,7,9.26288541322543,45.49717948437485
5104,AGGREGATED,3,9.2662811279297,45.497360229492
5105,AGGREGATED,3,9.268112042968731,45.49720766210933
5106,AGGREGATED,2,9.2710775,45.4968105
5107,AGGREGATED,2,9.2769245,45.4963685
5108,AGGREGATED,2,9.28092951904295,45.497512996582
5109,AGGREGATED,4,9.2840029777832,45.497811998291
5110,AGGREGATED,3,9.286576,45.497216
5111,AGGREGATED,11,9.289560074307516,45.49651838236836
